Client_ID	Покупатель	Contractor_name
CL_23691	"ООО ""Конец"" ИНН 21264152141"	"ООО ""Конец"" ИНН 21264152141 ЮРЛИЦО №1"
CL_23701	"ООО ""Положение"" ИНН 62698417136"	"ООО ""Положение"" ИНН 62698417136 ЮРЛИЦО №1"
CL_23701	"ООО ""Положение"" ИНН 62698417136"	"ООО ""Положение"" ИНН 62698417136 ЮРЛИЦО №2"
CL_2371	"ООО ""Комиссия"" ИНН 32994778095"	"ООО ""Комиссия"" ИНН 32994778095 ЮРЛИЦО №1"
CL_2371	"ООО ""Комиссия"" ИНН 32994778095"	"ООО ""Комиссия"" ИНН 32994778095 ЮРЛИЦО №3"
CL_23711	"ООО ""Отличное обстоятельство"" ИНН 44081376329"	"ООО ""Отличное обстоятельство"" ИНН 44081376329 ЮРЛИЦО №1"
CL_23711	"ООО ""Отличное обстоятельство"" ИНН 44081376329"	"ООО ""Отличное обстоятельство"" ИНН 44081376329 ЮРЛИЦО №3"
CL_23721	"ООО ""Сон"" ИНН 27955940322"	"ООО ""Сон"" ИНН 27955940322 ЮРЛИЦО №1"
CL_23721	"ООО ""Сон"" ИНН 27955940322"	"ООО ""Сон"" ИНН 27955940322 ЮРЛИЦО №2"
CL_23731	"ООО ""Неистощимая формула"" ИНН 4111446067"	"ООО ""Неистощимая формула"" ИНН 4111446067 ЮРЛИЦО №1"
CL_23741	"ПАО ""Содержание"" ИНН 56056388146"	"ПАО ""Содержание"" ИНН 56056388146 ЮРЛИЦО №1"
CL_23751	"ООО ""Титаническая среда"" ИНН 23753489054"	"ООО ""Титаническая среда"" ИНН 23753489054 ЮРЛИЦО №1"
CL_23761	"ООО ""Ювелирная тема"" ИНН 53714209624"	"ООО ""Ювелирная тема"" ИНН 53714209624 ЮРЛИЦО №1"
CL_23761	"ООО ""Ювелирная тема"" ИНН 53714209624"	"ООО ""Ювелирная тема"" ИНН 53714209624 ЮРЛИЦО №4"
CL_23771	"ООО ""Живая комната"" ИНН 66151066381"	"ООО ""Живая комната"" ИНН 66151066381 ЮРЛИЦО №1"
CL_23771	"ООО ""Живая комната"" ИНН 66151066381"	"ООО ""Живая комната"" ИНН 66151066381 ЮРЛИЦО №5"
CL_23781	"ООО ""Восторженное колено"" ИНН 21162137920"	"ООО ""Восторженное колено"" ИНН 21162137920 ЮРЛИЦО №1"
CL_23791	"ООО ""Школа"" ИНН 13567200640"	"ООО ""Школа"" ИНН 13567200640 ЮРЛИЦО №1"
CL_23801	"АО ""Вопрос"" ИНН 79541915139"	"АО ""Вопрос"" ИНН 79541915139 ЮРЛИЦО №1"
CL_2381	"ООО ""Жаркий магазин"" ИНН 36551056548"	"ООО ""Жаркий магазин"" ИНН 36551056548 ЮРЛИЦО №1"
CL_23811	"ООО ""Ослепительная рамка"" ИНН 56904602911"	"ООО ""Ослепительная рамка"" ИНН 56904602911 ЮРЛИЦО №1"
CL_23821	"ООО ""Площадь"" ИНН 44170185436"	"ООО ""Площадь"" ИНН 44170185436 ЮРЛИЦО №1"
CL_23831	"ООО ""Реализация"" ИНН 57388486146"	"ООО ""Реализация"" ИНН 57388486146 ЮРЛИЦО №1"
CL_23831	"ООО ""Реализация"" ИНН 57388486146"	"ООО ""Реализация"" ИНН 57388486146 ЮРЛИЦО №5"
CL_23841	"ООО ""Бесценный пример"" ИНН 58209212185"	"ООО ""Бесценный пример"" ИНН 58209212185 ЮРЛИЦО №1"
CL_23851	"ООО ""Редкий ресторан"" ИНН 48593915769"	"ООО ""Редкий ресторан"" ИНН 48593915769 ЮРЛИЦО №1"
CL_23861	"ПАО ""Поворот"" ИНН 71325580292"	"ПАО ""Поворот"" ИНН 71325580292 ЮРЛИЦО №1"
CL_23871	"ООО ""Кухня"" ИНН 72348632347"	"ООО ""Кухня"" ИНН 72348632347 ЮРЛИЦО №1"
CL_23881	"ООО ""Необычайный полет"" ИНН 2028273861"	"ООО ""Необычайный полет"" ИНН 2028273861 ЮРЛИЦО №1"
CL_23881	"ООО ""Необычайный полет"" ИНН 2028273861"	"ООО ""Необычайный полет"" ИНН 2028273861 ЮРЛИЦО №2"
CL_23891	"АО ""Крутой объем"" ИНН 16883489281"	"АО ""Крутой объем"" ИНН 16883489281 ЮРЛИЦО №1"
CL_23901	"ООО ""Лето"" ИНН 13081924415"	"ООО ""Лето"" ИНН 13081924415 ЮРЛИЦО №1"
CL_2391	"ООО ""Невообразимая энергия"" ИНН 47922059624"	"ООО ""Невообразимая энергия"" ИНН 47922059624 ЮРЛИЦО №1"
CL_23911	"ПАО ""Бездонная беседа"" ИНН 48702160461"	"ПАО ""Бездонная беседа"" ИНН 48702160461 ЮРЛИЦО №1"
CL_23921	"ООО ""Ослепительное небо"" ИНН 27048758962"	"ООО ""Ослепительное небо"" ИНН 27048758962 ЮРЛИЦО №1"
CL_23921	"ООО ""Ослепительное небо"" ИНН 27048758962"	"ООО ""Ослепительное небо"" ИНН 27048758962 ЮРЛИЦО №2"
CL_23931	"ООО ""Статус"" ИНН 70089301096"	"ООО ""Статус"" ИНН 70089301096 ЮРЛИЦО №1"
CL_23941	"ООО ""Фактор"" ИНН 16227592317"	"ООО ""Фактор"" ИНН 16227592317 ЮРЛИЦО №1"
CL_23951	"ООО ""Жаркая перспектива"" ИНН 34489502907"	"ООО ""Жаркая перспектива"" ИНН 34489502907 ЮРЛИЦО №1"
CL_23961	"ООО ""Комиссия"" ИНН 86298159640"	"ООО ""Комиссия"" ИНН 86298159640 ЮРЛИЦО №1"
CL_23971	"ООО ""Бесповоротное здание"" ИНН 43410547257"	"ООО ""Бесповоротное здание"" ИНН 43410547257 ЮРЛИЦО №1"
CL_23981	"ООО ""Поезд"" ИНН 31187048469"	"ООО ""Поезд"" ИНН 31187048469 ЮРЛИЦО №1"
CL_23991	"ООО ""Громкая отрасль"" ИНН 54529969979"	"ООО ""Громкая отрасль"" ИНН 54529969979 ЮРЛИЦО №1"
CL_24001	"ООО ""Сказочный пример"" ИНН 75583048855"	"ООО ""Сказочный пример"" ИНН 75583048855 ЮРЛИЦО №1"
CL_2401	"ООО ""Закон"" ИНН 62837029800"	"ООО ""Закон"" ИНН 62837029800 ЮРЛИЦО №1"
CL_24011	"ООО ""Бескомпромиссный план"" ИНН 39225958930"	"ООО ""Бескомпромиссный план"" ИНН 39225958930 ЮРЛИЦО №1"
CL_24011	"ООО ""Бескомпромиссный план"" ИНН 39225958930"	"ООО ""Бескомпромиссный план"" ИНН 39225958930 ЮРЛИЦО №5"
CL_24021	"ПАО ""Отменное министерство"" ИНН 27445705248"	"ПАО ""Отменное министерство"" ИНН 27445705248 ЮРЛИЦО №1"
CL_24031	"ООО ""Райская столица"" ИНН 88748278911"	"ООО ""Райская столица"" ИНН 88748278911 ЮРЛИЦО №1"
CL_24041	"ООО ""Истовый успех"" ИНН 51811977410"	"ООО ""Истовый успех"" ИНН 51811977410 ЮРЛИЦО №1"
CL_24051	"ООО ""Революционное слово"" ИНН 2006362262"	"ООО ""Революционное слово"" ИНН 2006362262 ЮРЛИЦО №1"
CL_24061	"ООО ""Решительная комиссия"" ИНН 6615689480"	"ООО ""Решительная комиссия"" ИНН 6615689480 ЮРЛИЦО №1"
CL_24071	"ООО ""Высший счет"" ИНН 39745710472"	"ООО ""Высший счет"" ИНН 39745710472 ЮРЛИЦО №1"
CL_24081	"АО ""Могучая рука"" ИНН 92785244974"	"АО ""Могучая рука"" ИНН 92785244974 ЮРЛИЦО №1"
CL_24081	"АО ""Могучая рука"" ИНН 92785244974"	"АО ""Могучая рука"" ИНН 92785244974 ЮРЛИЦО №5"
CL_24091	"ООО ""Элемент"" ИНН 92910308173"	"ООО ""Элемент"" ИНН 92910308173 ЮРЛИЦО №1"
CL_241	"ООО ""Космический материал"" ИНН 41385846975"	"ООО ""Космический материал"" ИНН 41385846975 ЮРЛИЦО №1"
CL_24101	"ООО ""Необыкновенная вещь"" ИНН 46502721611"	"ООО ""Необыкновенная вещь"" ИНН 46502721611 ЮРЛИЦО №1"
CL_24101	"ООО ""Необыкновенная вещь"" ИНН 46502721611"	"ООО ""Необыкновенная вещь"" ИНН 46502721611 ЮРЛИЦО №2"
CL_2411	"ООО ""Полный ряд"" ИНН 87656508743"	"ООО ""Полный ряд"" ИНН 87656508743 ЮРЛИЦО №1"
CL_24111	"ООО ""Жизненный комплекс"" ИНН 67403363771"	"ООО ""Жизненный комплекс"" ИНН 67403363771 ЮРЛИЦО №1"
CL_24121	"Не использовать!!! ООО ""Регана"""	?
CL_24131	"ООО ""Язык"" ИНН 75483303151"	"ООО ""Язык"" ИНН 75483303151 ЮРЛИЦО №1"
CL_24141	"ООО ""Направление"" ИНН 9089492371"	"ООО ""Направление"" ИНН 9089492371 ЮРЛИЦО №1"
CL_24151	"ООО ""Отборный коридор"" ИНН 92662113867"	"ООО ""Отборный коридор"" ИНН 92662113867 ЮРЛИЦО №1"
CL_24161	"ООО ""Образцовая особенность"" ИНН 9543705639"	"ООО ""Образцовая особенность"" ИНН 9543705639 ЮРЛИЦО №1"
CL_24161	"ООО ""Образцовая особенность"" ИНН 9543705639"	"ООО ""Образцовая особенность"" ИНН 9543705639 ЮРЛИЦО №4"
CL_24171	"АО ""Безудержный мастер"" ИНН 5870665859"	"АО ""Безудержный мастер"" ИНН 5870665859 ЮРЛИЦО №1"
CL_24181	"ООО ""Абсолютный парк"" ИНН 73640075580"	"ООО ""Абсолютный парк"" ИНН 73640075580 ЮРЛИЦО №1"
CL_24181	"ООО ""Абсолютный парк"" ИНН 73640075580"	"ООО ""Абсолютный парк"" ИНН 73640075580 ЮРЛИЦО №2"
CL_24181	"ООО ""Абсолютный парк"" ИНН 73640075580"	"ООО ""Абсолютный парк"" ИНН 73640075580 ЮРЛИЦО №3"
CL_24191	"ООО ""Безмерная позиция"" ИНН 78778028708"	"ООО ""Безмерная позиция"" ИНН 78778028708 ЮРЛИЦО №1"
CL_24201	"ООО ""Активная книга"" ИНН 95519419684"	"ООО ""Активная книга"" ИНН 95519419684 ЮРЛИЦО №1"
CL_2421	"ООО ""Образец"" ИНН 76725327814"	"ООО ""Образец"" ИНН 76725327814 ЮРЛИЦО №1"
CL_24211	"ООО ""Невообразимый фонд"" ИНН 48883582569"	"ООО ""Невообразимый фонд"" ИНН 48883582569 ЮРЛИЦО №1"
CL_24221	"АО ""Образ"" ИНН 63932475301"	"АО ""Образ"" ИНН 63932475301 ЮРЛИЦО №1"
CL_24221	"АО ""Образ"" ИНН 63932475301"	"АО ""Образ"" ИНН 63932475301 ЮРЛИЦО №2"
CL_24231	"ООО ""Чудо"" ИНН 28507648978"	"ООО ""Чудо"" ИНН 28507648978 ЮРЛИЦО №1"
CL_24241	"ООО ""Магазин"" ИНН 94420184620"	"ООО ""Магазин"" ИНН 94420184620 ЮРЛИЦО №1"
CL_24251	"ООО ""Безукоризненный процент"" ИНН 45404169067"	"ООО ""Безукоризненный процент"" ИНН 45404169067 ЮРЛИЦО №1"
CL_24261	"ООО ""Уважительное положение"" ИНН 84077667955"	"ООО ""Уважительное положение"" ИНН 84077667955 ЮРЛИЦО №1"
CL_24271	"ООО ""Ответ"" ИНН 54350204908"	"ООО ""Ответ"" ИНН 54350204908 ЮРЛИЦО №1"
CL_24281	"ООО ""Непобедимый пример"" ИНН 72028391116"	"ООО ""Непобедимый пример"" ИНН 72028391116 ЮРЛИЦО №1"
CL_24291	"ООО ""Ослепительный работник"" ИНН 10981934940"	"ООО ""Ослепительный работник"" ИНН 10981934940 ЮРЛИЦО №1"
CL_24301	"ООО ""Вариант"" ИНН 11016498692"	"ООО ""Вариант"" ИНН 11016498692 ЮРЛИЦО №1"
CL_24301	"ООО ""Вариант"" ИНН 11016498692"	"ООО ""Вариант"" ИНН 11016498692 ЮРЛИЦО №2"
CL_2431	"ООО ""Удивительный костюм"" ИНН 86020449551"	"ООО ""Удивительный костюм"" ИНН 86020449551 ЮРЛИЦО №1"
CL_2431	"ООО ""Удивительный костюм"" ИНН 86020449551"	"ООО ""Удивительный костюм"" ИНН 86020449551 ЮРЛИЦО №3"
CL_24311	"ООО ""Серьезная песня"" ИНН 34946175327"	"ООО ""Серьезная песня"" ИНН 34946175327 ЮРЛИЦО №1"
CL_24321	"ООО ""Поразительный взгляд"" ИНН 40538416876"	"ООО ""Поразительный взгляд"" ИНН 40538416876 ЮРЛИЦО №1"
CL_24331	"ООО ""Ослепительный театр"" ИНН 79864808183"	"ООО ""Ослепительный театр"" ИНН 79864808183 ЮРЛИЦО №1"
CL_24341	"АО ""Здание"" ИНН 22564103617"	"АО ""Здание"" ИНН 22564103617 ЮРЛИЦО №1"
CL_24351	"ООО ""Сказка"" ИНН 64609672891"	"ООО ""Сказка"" ИНН 64609672891 ЮРЛИЦО №1"
CL_24361	"АО ""Неземной срок"" ИНН 11248765622"	"АО ""Неземной срок"" ИНН 11248765622 ЮРЛИЦО №1"
CL_24361	"АО ""Неземной срок"" ИНН 11248765622"	"АО ""Неземной срок"" ИНН 11248765622 ЮРЛИЦО №2"
CL_24371	"ООО ""Действие"" ИНН 98971211695"	"ООО ""Действие"" ИНН 98971211695 ЮРЛИЦО №1"
CL_24381	"ООО ""Замечательная жизнь"" ИНН 82745257928"	"ООО ""Замечательная жизнь"" ИНН 82745257928 ЮРЛИЦО №1"
CL_24391	"ПАО ""Стопроцентный двор"" ИНН 49279881968"	"ПАО ""Стопроцентный двор"" ИНН 49279881968 ЮРЛИЦО №1"
CL_24401	"ООО ""Глубина"" ИНН 40543123438"	"ООО ""Глубина"" ИНН 40543123438 ЮРЛИЦО №1"
CL_2441	"ООО ""Блестящое письмо"" ИНН 31938345799"	"ООО ""Блестящое письмо"" ИНН 31938345799 ЮРЛИЦО №1"
CL_24411	"ООО ""Союз"" ИНН 7797731802"	"ООО ""Союз"" ИНН 7797731802 ЮРЛИЦО №1"
CL_24421	"ООО ""Отменная служба"" ИНН 14054278852"	"ООО ""Отменная служба"" ИНН 14054278852 ЮРЛИЦО №1"
CL_24421	"ООО ""Отменная служба"" ИНН 14054278852"	"ООО ""Отменная служба"" ИНН 14054278852 ЮРЛИЦО №3"
CL_24431	"ООО ""Грандиозный срок"" ИНН 89233684947"	"ООО ""Грандиозный срок"" ИНН 89233684947 ЮРЛИЦО №1"
CL_24441	"ООО ""Веский костюм"" ИНН 96535756739"	"ООО ""Веский костюм"" ИНН 96535756739 ЮРЛИЦО №1"
CL_24451	"ООО ""Экстраординарный друг"" ИНН 91047551709"	"ООО ""Экстраординарный друг"" ИНН 91047551709 ЮРЛИЦО №1"
CL_24461	"ООО ""Техника"" ИНН 55377886575"	"ООО ""Техника"" ИНН 55377886575 ЮРЛИЦО №1"
CL_24461	"ООО ""Техника"" ИНН 55377886575"	"ООО ""Техника"" ИНН 55377886575 ЮРЛИЦО №2"
CL_24471	"ООО ""Замечательная фигура"" ИНН 61291925164"	"ООО ""Замечательная фигура"" ИНН 61291925164 ЮРЛИЦО №1"
CL_24471	"ООО ""Замечательная фигура"" ИНН 61291925164"	"ООО ""Замечательная фигура"" ИНН 61291925164 ЮРЛИЦО №4"
CL_24481	"ООО ""Триумфальный образ"" ИНН 23502512131"	"ООО ""Триумфальный образ"" ИНН 23502512131 ЮРЛИЦО №1"
CL_24491	"АО ""Удар"" ИНН 83323035874"	"АО ""Удар"" ИНН 83323035874 ЮРЛИЦО №1"
CL_24501	"ООО ""Громадное начало"" ИНН 90292891672"	"ООО ""Громадное начало"" ИНН 90292891672 ЮРЛИЦО №1"
